t_s,current_A,voltage_V,temp_C,step_idx,step_type,step_comment
5234.86,0.0,3.739,25.20822,9735,R,pulsed load (rest)
5235.86,0.0,3.739,25.20822,9735,R,pulsed load (rest)
5236.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5237.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5238.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5239.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5240.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5241.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5242.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5243.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5244.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5245.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5246.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5247.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5248.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5249.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5250.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5251.86,0.0,3.739,25.17709,9735,R,pulsed load (rest)
5252.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5253.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5254.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5255.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5256.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5257.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5258.86,0.0,3.739,25.19265,9735,R,pulsed load (rest)
5259.86,0.0,3.739,25.17709,9735,R,pulsed load (rest)
5260.86,0.0,3.739,25.17709,9735,R,pulsed load (rest)
5261.86,0.0,3.74,25.17709,9735,R,pulsed load (rest)
5262.86,0.0,3.739,25.17709,9735,R,pulsed load (rest)
5263.86,0.0,3.739,25.17709,9735,R,pulsed load (rest)
5264.86,0.0,3.74,25.17709,9735,R,pulsed load (rest)
5265.86,0.0,3.739,25.16152,9735,R,pulsed load (rest)
5266.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5267.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5268.86,0.0,3.739,25.16152,9735,R,pulsed load (rest)
5269.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5270.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5271.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5272.86,0.0,3.74,25.16152,9735,R,pulsed load (rest)
5273.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5274.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5275.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5276.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5277.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5278.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5279.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5280.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5281.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5282.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5283.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5284.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5285.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5286.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5287.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5288.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5289.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5290.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5291.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5292.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5293.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5294.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5295.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5296.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5297.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5298.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5299.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5300.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5301.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5302.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5303.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5304.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5305.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5306.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5307.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5308.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5309.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5310.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5311.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5312.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5313.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5314.86,0.0,3.74,25.14595,9735,R,pulsed load (rest)
5315.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5316.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5317.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5318.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5319.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5320.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5321.86,0.0,3.74,25.13039,9735,R,pulsed load (rest)
5322.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5323.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5324.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5325.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5326.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5327.86,0.0,3.74,25.11482,9735,R,pulsed load (rest)
5328.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5329.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5330.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5331.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5332.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5333.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5334.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5335.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5336.86,0.0,3.74,25.08368,9735,R,pulsed load (rest)
5337.86,0.0,3.74,25.08368,9735,R,pulsed load (rest)
5338.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5339.86,0.0,3.74,25.09925,9735,R,pulsed load (rest)
5340.86,0.0,3.74,25.08368,9735,R,pulsed load (rest)
5341.86,0.0,3.74,25.08368,9735,R,pulsed load (rest)
5342.86,0.0,3.741,25.06812,9735,R,pulsed load (rest)
5343.86,0.0,3.74,25.06812,9735,R,pulsed load (rest)
5344.86,0.0,3.74,25.06812,9735,R,pulsed load (rest)
5345.86,0.0,3.74,25.06812,9735,R,pulsed load (rest)
5346.86,0.0,3.741,25.06812,9735,R,pulsed load (rest)
5347.86,0.0,3.74,25.06812,9735,R,pulsed load (rest)
5348.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5349.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5350.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5351.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5352.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5353.86,0.0,3.741,25.06812,9735,R,pulsed load (rest)
5354.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5355.86,0.0,3.741,25.05255,9735,R,pulsed load (rest)
5356.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5357.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5358.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5359.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5360.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5361.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5362.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5363.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5364.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5365.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5366.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5367.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5368.86,0.0,3.741,25.03698,9735,R,pulsed load (rest)
5369.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5370.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5371.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5372.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5373.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5374.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5375.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5376.86,0.0,3.741,25.02142,9735,R,pulsed load (rest)
5377.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5378.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5379.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5380.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5381.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5382.86,0.0,3.741,25.00585,9735,R,pulsed load (rest)
5383.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5384.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5385.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5386.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5387.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5388.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5389.86,0.0,3.741,24.97472,9735,R,pulsed load (rest)
5390.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5391.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5392.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5393.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5394.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5395.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5396.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5397.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5398.86,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5399.849999999999,0.0,3.741,24.99028,9735,R,pulsed load (rest)
5399.849999999999,1.003,3.637,24.99028,9736,D,pulsed load (discharge)
5400.849999999999,0.999,3.595,24.99028,9736,D,pulsed load (discharge)
5401.849999999999,1.0,3.591,24.97472,9736,D,pulsed load (discharge)
5402.849999999999,1.0,3.588,24.97472,9736,D,pulsed load (discharge)
5403.849999999999,1.0,3.586,24.97472,9736,D,pulsed load (discharge)
5404.849999999999,0.999,3.584,24.97472,9736,D,pulsed load (discharge)
5405.849999999999,0.999,3.581,24.97472,9736,D,pulsed load (discharge)
5406.849999999999,1.0,3.579,24.97472,9736,D,pulsed load (discharge)
5407.849999999999,0.999,3.577,24.97472,9736,D,pulsed load (discharge)
5408.849999999999,1.0,3.575,24.97472,9736,D,pulsed load (discharge)
5409.849999999999,0.999,3.574,24.97472,9736,D,pulsed load (discharge)
5410.849999999999,1.0,3.572,24.97472,9736,D,pulsed load (discharge)
5411.849999999999,1.0,3.57,24.99028,9736,D,pulsed load (discharge)
5412.849999999999,0.999,3.569,24.99028,9736,D,pulsed load (discharge)
5413.849999999999,1.0,3.567,24.99028,9736,D,pulsed load (discharge)
5414.849999999999,0.999,3.566,24.99028,9736,D,pulsed load (discharge)
5415.849999999999,1.0,3.564,24.99028,9736,D,pulsed load (discharge)
5416.849999999999,1.0,3.563,24.99028,9736,D,pulsed load (discharge)
5417.849999999999,1.0,3.561,24.99028,9736,D,pulsed load (discharge)
5418.849999999999,1.001,3.56,24.99028,9736,D,pulsed load (discharge)
5419.849999999999,0.999,3.558,25.00585,9736,D,pulsed load (discharge)
5420.849999999999,1.0,3.557,25.00585,9736,D,pulsed load (discharge)
5421.849999999999,1.0,3.556,24.99028,9736,D,pulsed load (discharge)
5422.849999999999,1.0,3.554,25.00585,9736,D,pulsed load (discharge)
5423.849999999999,1.0,3.553,25.02142,9736,D,pulsed load (discharge)
5424.849999999999,0.999,3.552,25.02142,9736,D,pulsed load (discharge)
5425.849999999999,1.0,3.55,25.02142,9736,D,pulsed load (discharge)
5426.849999999999,1.0,3.549,25.02142,9736,D,pulsed load (discharge)
5427.849999999999,1.0,3.548,25.02142,9736,D,pulsed load (discharge)
5428.849999999999,1.0,3.547,25.02142,9736,D,pulsed load (discharge)
5429.849999999999,1.0,3.546,25.03698,9736,D,pulsed load (discharge)
5430.849999999999,0.999,3.544,25.03698,9736,D,pulsed load (discharge)
5431.849999999999,1.0,3.543,25.03698,9736,D,pulsed load (discharge)
5432.849999999999,0.999,3.542,25.03698,9736,D,pulsed load (discharge)
5433.849999999999,1.0,3.541,25.03698,9736,D,pulsed load (discharge)
5434.849999999999,0.999,3.54,25.03698,9736,D,pulsed load (discharge)
5435.849999999999,1.0,3.539,25.05255,9736,D,pulsed load (discharge)
5436.849999999999,0.999,3.538,25.05255,9736,D,pulsed load (discharge)
5437.849999999999,1.001,3.537,25.05255,9736,D,pulsed load (discharge)
5438.849999999999,1.0,3.536,25.05255,9736,D,pulsed load (discharge)
5439.849999999999,1.0,3.534,25.05255,9736,D,pulsed load (discharge)
5440.849999999999,1.0,3.533,25.05255,9736,D,pulsed load (discharge)
5441.849999999999,1.0,3.532,25.06812,9736,D,pulsed load (discharge)
5442.849999999999,1.0,3.531,25.06812,9736,D,pulsed load (discharge)
5443.849999999999,1.0,3.53,25.06812,9736,D,pulsed load (discharge)
5444.849999999999,1.0,3.529,25.06812,9736,D,pulsed load (discharge)
5445.849999999999,1.0,3.528,25.06812,9736,D,pulsed load (discharge)
5446.849999999999,1.0,3.527,25.06812,9736,D,pulsed load (discharge)
5447.849999999999,0.999,3.526,25.06812,9736,D,pulsed load (discharge)
5448.849999999999,1.0,3.525,25.08368,9736,D,pulsed load (discharge)
5449.849999999999,1.0,3.524,25.06812,9736,D,pulsed load (discharge)
5450.849999999999,1.0,3.524,25.06812,9736,D,pulsed load (discharge)
5451.849999999999,1.0,3.523,25.08368,9736,D,pulsed load (discharge)
5452.849999999999,1.0,3.521,25.06812,9736,D,pulsed load (discharge)
5453.849999999999,1.0,3.521,25.06812,9736,D,pulsed load (discharge)
5454.849999999999,1.0,3.52,25.08368,9736,D,pulsed load (discharge)
5455.849999999999,1.0,3.519,25.08368,9736,D,pulsed load (discharge)
5456.849999999999,1.0,3.518,25.08368,9736,D,pulsed load (discharge)
5457.849999999999,1.0,3.517,25.08368,9736,D,pulsed load (discharge)
5458.849999999999,1.0,3.516,25.08368,9736,D,pulsed load (discharge)
5459.849999999999,1.0,3.515,25.08368,9736,D,pulsed load (discharge)
5460.849999999999,1.0,3.514,25.08368,9736,D,pulsed load (discharge)
5461.849999999999,1.0,3.514,25.08368,9736,D,pulsed load (discharge)
5462.849999999999,1.0,3.513,25.08368,9736,D,pulsed load (discharge)
5463.849999999999,1.0,3.512,25.08368,9736,D,pulsed load (discharge)
5464.849999999999,0.999,3.511,25.08368,9736,D,pulsed load (discharge)
5465.849999999999,1.0,3.51,25.08368,9736,D,pulsed load (discharge)
5466.849999999999,1.0,3.509,25.09925,9736,D,pulsed load (discharge)
5467.849999999999,1.0,3.508,25.09925,9736,D,pulsed load (discharge)
5468.849999999999,1.0,3.508,25.09925,9736,D,pulsed load (discharge)
5469.849999999999,1.0,3.507,25.09925,9736,D,pulsed load (discharge)
5470.849999999999,0.999,3.506,25.11482,9736,D,pulsed load (discharge)
5471.849999999999,1.0,3.505,25.11482,9736,D,pulsed load (discharge)
5472.849999999999,1.0,3.505,25.13039,9736,D,pulsed load (discharge)
5473.849999999999,1.0,3.504,25.13039,9736,D,pulsed load (discharge)
5474.849999999999,1.0,3.503,25.11482,9736,D,pulsed load (discharge)
5475.849999999999,1.0,3.502,25.11482,9736,D,pulsed load (discharge)
5476.849999999999,0.999,3.501,25.13039,9736,D,pulsed load (discharge)
5477.849999999999,1.0,3.5,25.13039,9736,D,pulsed load (discharge)
5478.849999999999,1.0,3.5,25.14595,9736,D,pulsed load (discharge)
5479.849999999999,0.999,3.499,25.14595,9736,D,pulsed load (discharge)
5480.849999999999,1.0,3.498,25.13039,9736,D,pulsed load (discharge)
5481.849999999999,0.999,3.498,25.13039,9736,D,pulsed load (discharge)
5482.849999999999,1.0,3.497,25.14595,9736,D,pulsed load (discharge)
5483.849999999999,0.999,3.496,25.14595,9736,D,pulsed load (discharge)
5484.849999999999,1.0,3.495,25.14595,9736,D,pulsed load (discharge)
5485.849999999999,0.999,3.494,25.14595,9736,D,pulsed load (discharge)
5486.849999999999,0.999,3.494,25.14595,9736,D,pulsed load (discharge)
5487.849999999999,1.0,3.493,25.14595,9736,D,pulsed load (discharge)
5488.849999999999,1.0,3.492,25.17709,9736,D,pulsed load (discharge)
5489.849999999999,1.0,3.492,25.17709,9736,D,pulsed load (discharge)
5490.849999999999,0.999,3.491,25.19265,9736,D,pulsed load (discharge)
5491.849999999999,1.0,3.49,25.19265,9736,D,pulsed load (discharge)
5492.849999999999,1.0,3.49,25.20822,9736,D,pulsed load (discharge)
5493.849999999999,1.0,3.489,25.20822,9736,D,pulsed load (discharge)
5494.849999999999,1.0,3.488,25.23935,9736,D,pulsed load (discharge)
5495.849999999999,1.0,3.488,25.23935,9736,D,pulsed load (discharge)
5496.849999999999,1.0,3.487,25.23935,9736,D,pulsed load (discharge)
5497.849999999999,1.001,3.486,25.23935,9736,D,pulsed load (discharge)
5498.849999999999,0.999,3.485,25.25492,9736,D,pulsed load (discharge)
5499.849999999999,1.0,3.485,25.23935,9736,D,pulsed load (discharge)
5500.849999999999,0.999,3.484,25.27048,9736,D,pulsed load (discharge)
5501.849999999999,1.0,3.483,25.27048,9736,D,pulsed load (discharge)
5502.849999999999,1.0,3.483,25.25492,9736,D,pulsed load (discharge)
5503.849999999999,1.0,3.482,25.27048,9736,D,pulsed load (discharge)
5504.849999999999,1.0,3.481,25.27048,9736,D,pulsed load (discharge)
5505.849999999999,1.0,3.481,25.27048,9736,D,pulsed load (discharge)
5506.849999999999,1.0,3.48,25.28605,9736,D,pulsed load (discharge)
5507.849999999999,1.0,3.479,25.30162,9736,D,pulsed load (discharge)
5508.849999999999,1.0,3.479,25.30162,9736,D,pulsed load (discharge)
5509.849999999999,1.0,3.478,25.30162,9736,D,pulsed load (discharge)
5510.849999999999,1.0,3.477,25.31718,9736,D,pulsed load (discharge)
5511.849999999999,1.0,3.477,25.31718,9736,D,pulsed load (discharge)
5512.849999999999,1.0,3.476,25.31718,9736,D,pulsed load (discharge)
5513.849999999999,1.0,3.476,25.33275,9736,D,pulsed load (discharge)
5514.849999999999,1.0,3.475,25.33275,9736,D,pulsed load (discharge)
5515.849999999999,1.0,3.474,25.33275,9736,D,pulsed load (discharge)
5516.849999999999,1.0,3.473,25.33275,9736,D,pulsed load (discharge)
5517.849999999999,1.0,3.473,25.33275,9736,D,pulsed load (discharge)
5518.849999999999,1.0,3.472,25.34832,9736,D,pulsed load (discharge)
5519.849999999999,1.0,3.472,25.34832,9736,D,pulsed load (discharge)
5520.849999999999,1.0,3.471,25.34832,9736,D,pulsed load (discharge)
5521.849999999999,0.999,3.47,25.34832,9736,D,pulsed load (discharge)
5522.849999999999,0.999,3.47,25.36389,9736,D,pulsed load (discharge)
5523.849999999999,1.0,3.469,25.37945,9736,D,pulsed load (discharge)
5524.849999999999,1.0,3.468,25.37945,9736,D,pulsed load (discharge)
5525.849999999999,1.0,3.468,25.39502,9736,D,pulsed load (discharge)
5526.849999999999,0.999,3.467,25.39502,9736,D,pulsed load (discharge)
5527.849999999999,1.0,3.467,25.39502,9736,D,pulsed load (discharge)
5528.849999999999,1.0,3.466,25.39502,9736,D,pulsed load (discharge)
5529.849999999999,0.999,3.465,25.41059,9736,D,pulsed load (discharge)
5530.849999999999,1.0,3.465,25.41059,9736,D,pulsed load (discharge)
5531.849999999999,0.999,3.464,25.41059,9736,D,pulsed load (discharge)
5532.849999999999,1.0,3.463,25.41059,9736,D,pulsed load (discharge)
5533.849999999999,0.999,3.463,25.41059,9736,D,pulsed load (discharge)
5534.849999999999,1.0,3.462,25.41059,9736,D,pulsed load (discharge)
5535.849999999999,0.999,3.462,25.42615,9736,D,pulsed load (discharge)
5536.849999999999,1.0,3.461,25.42615,9736,D,pulsed load (discharge)
5537.849999999999,0.999,3.461,25.42615,9736,D,pulsed load (discharge)
5538.849999999999,1.0,3.46,25.42615,9736,D,pulsed load (discharge)
5539.849999999999,1.0,3.459,25.42615,9736,D,pulsed load (discharge)
5540.849999999999,1.001,3.459,25.42615,9736,D,pulsed load (discharge)
5541.849999999999,1.0,3.458,25.44172,9736,D,pulsed load (discharge)
5542.849999999999,0.999,3.457,25.44172,9736,D,pulsed load (discharge)
5543.849999999999,1.001,3.457,25.44172,9736,D,pulsed load (discharge)
5544.849999999999,0.999,3.456,25.44172,9736,D,pulsed load (discharge)
5545.849999999999,1.0,3.456,25.45728,9736,D,pulsed load (discharge)
5546.849999999999,1.0,3.455,25.45728,9736,D,pulsed load (discharge)
5547.849999999999,1.0,3.455,25.45728,9736,D,pulsed load (discharge)
5548.849999999999,0.999,3.454,25.45728,9736,D,pulsed load (discharge)
5549.849999999999,0.999,3.453,25.45728,9736,D,pulsed load (discharge)
5550.849999999999,1.0,3.453,25.45728,9736,D,pulsed load (discharge)
5551.849999999999,1.0,3.452,25.47285,9736,D,pulsed load (discharge)
5552.849999999999,1.0,3.452,25.48842,9736,D,pulsed load (discharge)
5553.849999999999,1.0,3.451,25.48842,9736,D,pulsed load (discharge)
5554.849999999999,1.0,3.45,25.48842,9736,D,pulsed load (discharge)
5555.849999999999,1.0,3.45,25.48842,9736,D,pulsed load (discharge)
5556.849999999999,1.001,3.449,25.48842,9736,D,pulsed load (discharge)
5557.849999999999,1.0,3.449,25.50398,9736,D,pulsed load (discharge)
5558.849999999999,1.0,3.448,25.50398,9736,D,pulsed load (discharge)
5559.849999999999,1.0,3.448,25.50398,9736,D,pulsed load (discharge)
5560.849999999999,1.001,3.447,25.50398,9736,D,pulsed load (discharge)
5561.849999999999,0.999,3.446,25.50398,9736,D,pulsed load (discharge)
5562.849999999999,1.0,3.446,25.50398,9736,D,pulsed load (discharge)
5563.849999999999,1.0,3.445,25.51955,9736,D,pulsed load (discharge)
5564.849999999999,0.999,3.445,25.53512,9736,D,pulsed load (discharge)
5565.849999999999,1.0,3.444,25.51955,9736,D,pulsed load (discharge)
5566.849999999999,1.0,3.444,25.53512,9736,D,pulsed load (discharge)
5567.849999999999,0.999,3.443,25.53512,9736,D,pulsed load (discharge)
5568.849999999999,1.0,3.442,25.53512,9736,D,pulsed load (discharge)
5569.849999999999,1.0,3.442,25.55069,9736,D,pulsed load (discharge)
5570.849999999999,1.0,3.441,25.56625,9736,D,pulsed load (discharge)
5571.849999999999,1.0,3.441,25.55069,9736,D,pulsed load (discharge)
5572.849999999999,1.0,3.44,25.55069,9736,D,pulsed load (discharge)
5573.849999999999,0.999,3.44,25.56625,9736,D,pulsed load (discharge)
5574.849999999999,1.0,3.439,25.56625,9736,D,pulsed load (discharge)
5575.849999999999,0.999,3.439,25.56625,9736,D,pulsed load (discharge)
5576.849999999999,1.0,3.438,25.58182,9736,D,pulsed load (discharge)
5577.849999999999,1.0,3.437,25.58182,9736,D,pulsed load (discharge)
5578.849999999999,1.0,3.437,25.58182,9736,D,pulsed load (discharge)
5579.849999999999,1.001,3.436,25.58182,9736,D,pulsed load (discharge)
5580.849999999999,0.999,3.436,25.59739,9736,D,pulsed load (discharge)
5581.849999999999,1.0,3.435,25.59739,9736,D,pulsed load (discharge)
5582.849999999999,0.999,3.435,25.59739,9736,D,pulsed load (discharge)
5583.849999999999,1.001,3.434,25.59739,9736,D,pulsed load (discharge)
5584.849999999999,0.999,3.433,25.59739,9736,D,pulsed load (discharge)
5585.849999999999,1.0,3.433,25.59739,9736,D,pulsed load (discharge)
5586.849999999999,1.0,3.432,25.61295,9736,D,pulsed load (discharge)
5587.849999999999,1.0,3.432,25.61295,9736,D,pulsed load (discharge)
5588.849999999999,1.0,3.431,25.61295,9736,D,pulsed load (discharge)
5589.849999999999,1.0,3.431,25.61295,9736,D,pulsed load (discharge)
5590.849999999999,0.999,3.43,25.61295,9736,D,pulsed load (discharge)
5591.849999999999,1.0,3.43,25.61295,9736,D,pulsed load (discharge)
5592.849999999999,1.0,3.429,25.64409,9736,D,pulsed load (discharge)
5593.849999999999,1.0,3.429,25.64409,9736,D,pulsed load (discharge)
5594.849999999999,1.0,3.428,25.64409,9736,D,pulsed load (discharge)
5595.849999999999,1.001,3.427,25.64409,9736,D,pulsed load (discharge)
5596.849999999999,1.0,3.427,25.64409,9736,D,pulsed load (discharge)
5597.849999999999,1.0,3.426,25.64409,9736,D,pulsed load (discharge)
5598.849999999999,1.0,3.426,25.67522,9736,D,pulsed load (discharge)
5599.849999999999,1.0,3.426,25.67522,9736,D,pulsed load (discharge)
5600.849999999999,1.0,3.425,25.67522,9736,D,pulsed load (discharge)
5601.849999999999,1.0,3.424,25.67522,9736,D,pulsed load (discharge)
